0.10 5.0 19000.0 2.0 7.69598e+41 0.25333 -2.79181 9.64456 1.84715e+40 -0.00403
0.10 5.0 19000.0 5.0 7.65933e+41 0.32770 -1.98151 5.49489 1.24400e+40 -0.00261
0.10 5.0 20000.0 10.0 7.62278e+41 0.39315 -1.46687 3.63294 1.25260e+40 -0.00191
0.10 5.0 20000.0 2.0 7.69758e+41 0.24974 -2.83924 9.93849 1.89845e+40 -0.00405
0.10 5.0 20000.0 5.0 7.66182e+41 0.32299 -2.02444 5.67654 1.25270e+40 -0.00267
0.10 5.0 3000.0 10.0 7.12872e+41 0.66081 -0.12842 1.53773 2.35483e+41 0.00000
0.10 5.0 3000.0 2.0 7.60264e+41 0.42684 -1.24724 3.01484 1.42825e+40 -0.00160
0.10 5.0 3000.0 5.0 7.51846e+41 0.55398 -0.57791 1.79108 1.63522e+41 -0.00002
0.10 5.0 5000.0 10.0 7.48615e+41 0.58216 -0.45186 1.67372 1.98853e+41 0.00000
0.10 5.0 5000.0 2.0 7.63671e+41 0.36895 -1.64145 4.19957 1.27245e+40 -0.00219
0.10 5.0 5000.0 5.0 7.56950e+41 0.47946 -0.94565 2.33931 5.92740e+40 -0.00133
0.10 5.0 7000.0 10.0 7.53507e+41 0.53066 -0.68709 1.92192 1.29184e+41 -0.00110
0.10 5.0 7000.0 2.0 7.65522e+41 0.33540 -1.91329 5.21465 1.25490e+40 -0.00255
0.10 5.0 7000.0 5.0 7.59741e+41 0.43536 -1.19533 2.88421 1.93460e+40 -0.00160
0.10 5.0 9000.0 10.0 7.55988e+41 0.49413 -0.86857 2.19915 7.71725e+40 -0.00129
0.10 5.0 9000.0 2.0 7.66731e+41 0.31244 -2.12416 6.11431 1.26655e+40 -0.00280
0.10 5.0 9000.0 5.0 7.61570e+41 0.40515 -1.38579 3.39244 1.23260e+40 -0.00177
0.10 50.0 1000.0 10.0 4.75558e+37 0.79482 0.34515 1.75974 1.32038e+37 0.00000
0.10 50.0 1000.0 2.0 7.70843e+37 0.58615 -0.43280 1.66207 2.09067e+37 0.00000
0.10 50.0 1000.0 5.0 6.60699e+37 0.72136 0.09637 1.58196 2.10618e+37 0.00000
0.10 50.0 10000.0 10.0 7.76036e+37 0.48295 -0.92375 2.30350 6.91110e+36 -0.00039
0.10 50.0 10000.0 2.0 7.76154e+37 0.30528 -2.19321 6.42835 7.89750e+35 -0.00139
0.10 50.0 10000.0 5.0 7.76098e+37 0.39600 -1.44332 3.56788 5.30700e+35 -0.00067
0.10 50.0 13000.0 10.0 7.76062e+37 0.44796 -1.11718 2.70480 3.26220e+36 -0.00048
0.10 50.0 13000.0 2.0 7.76166e+37 0.28344 -2.42741 7.57339 9.66750e+35 -0.00171
0.10 50.0 13000.0 5.0 7.76117e+37 0.36747 -1.64883 4.23064 6.11800e+35 -0.00085
0.10 50.0 15000.0 10.0 7.76075e+37 0.42996 -1.22421 2.96237 1.94760e+36 -0.00055
0.10 50.0 15000.0 2.0 7.76171e+37 0.27219 -2.55925 8.27241 1.07890e+36 -0.00185
0.10 50.0 15000.0 5.0 7.76126e+37 0.35283 -1.76368 4.64088 6.45050e+35 -0.00095
0.10 50.0 17000.0 10.0 7.76085e+37 0.41482 -1.31884 3.21101 1.14020e+36 -0.00059
0.10 50.0 17000.0 2.0 7.76176e+37 0.26273 -2.67682 8.92993 1.19325e+36 -0.00210
0.10 50.0 17000.0 5.0 7.76133e+37 0.34051 -1.86595 5.03019 6.75300e+35 -0.00101
0.10 50.0 19000.0 10.0 7.76094e+37 0.40184 -1.40382 3.45098 6.48450e+35 -0.00066
0.10 50.0 19000.0 2.0 7.76180e+37 0.25460 -2.78288 9.55172 1.29510e+36 -0.00222
0.10 50.0 19000.0 5.0 7.76139e+37 0.32995 -1.95838 5.40149 6.99600e+35 -0.00112
0.10 50.0 20000.0 10.0 7.76098e+37 0.39600 -1.44332 3.56787 5.30650e+35 -0.00067
0.10 50.0 20000.0 2.0 7.76182e+37 0.25094 -2.83223 9.85059 1.35295e+36 -0.00229
0.10 50.0 20000.0 5.0 7.76142e+37 0.32519 -2.00152 5.58112 7.08450e+35 -0.00120
0.10 50.0 3000.0 10.0 7.32590e+37 0.66494 -0.11205 1.53830 2.41805e+37 0.00000
0.10 50.0 3000.0 2.0 7.76076e+37 0.42995 -1.22422 2.96239 1.94755e+36 -0.00055
0.10 50.0 3000.0 5.0 7.74644e+37 0.55787 -0.55797 1.77375 1.74710e+37 0.00000
0.10 50.0 5000.0 10.0 7.70840e+37 0.58615 -0.43278 1.66206 2.09071e+37 0.00000
0.10 50.0 5000.0 2.0 7.76115e+37 0.37159 -1.61771 4.12443 6.01450e+35 -0.00081
0.10 50.0 5000.0 5.0 7.76036e+37 0.48295 -0.92375 2.30350 6.91105e+36 -0.00038
0.10 50.0 7000.0 10.0 7.75829e+37 0.53444 -0.66648 1.89937 1.41394e+37 0.00000
